id_ticket,id_cliente,data_abertura,canal,categoria,texto_reclamacao,csat,nps
T001079,C01731,2023-01-13,Email,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",4,9
T001080,C01735,2023-03-11,Telefone,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,3,7
T001081,C01735,2023-03-27,Telefone,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,2,6
T001082,C01737,2023-07-26,Chat,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01737@exemplo.com.br.,3,8
T001083,C01739,2024-05-18,Chat,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001084,C01740,2024-01-21,Telefone,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,7
T001085,C01742,2024-08-01,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,10
T001086,C01742,2024-09-22,Email,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01742@exemplo.com.br.,4,8
T001087,C01746,2025-03-02,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,10
T001088,C01748,2023-02-15,Telefone,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,8
T001089,C01750,2025-02-19,Chat,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,2,6
T001090,C01753,2023-12-27,Telefone,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",3,6
T001091,C01753,2024-06-25,Email,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",4,7
T001092,C01755,2025-02-24,Chat,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01755@exemplo.com.br.,4,6
T001093,C01758,2024-09-28,Telefone,Técnico,Já pedi cancelamento e continuam cobrando. Falar com Nuno Pereira no telefone 21 3344-5566.,3,6
T001094,C01761,2023-06-26,Chat,Dúvida,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",2,4
T001095,C01761,2023-03-24,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Lucas Souza!",3,6
T001096,C01762,2023-04-16,Email,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,7
T001097,C01762,2023-01-26,Telefone,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001098,C01763,2025-01-13,Telefone,Técnico,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,3,5
T001099,C01767,2024-08-13,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",4,8
T001100,C01775,2024-11-24,Chat,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001101,C01778,2023-04-04,Telefone,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,2,3
T001102,C01778,2023-03-21,Email,Cobrança,Já pedi cancelamento e continuam cobrando. Falar com Henrique Araújo no telefone 21 3344-5566.,2,3
T001103,C01779,2023-06-01,Email,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001104,C01780,2023-12-18,Chat,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01780@exemplo.com.br.,4,6
T001105,C01781,2024-12-23,Email,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,8
T001106,C01783,2024-05-28,Chat,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001107,C01784,2023-06-05,Chat,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01784@exemplo.com.br.,3,6
T001108,C01788,2024-10-11,Chat,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",4,10
T001109,C01789,2023-07-12,Chat,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01789@exemplo.com.br e ainda não recebi retorno.",3,6
T001110,C01792,2023-12-24,Chat,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01792@exemplo.com.br.,4,8
T001111,C01793,2025-08-24,Telefone,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01793@exemplo.com.br e ainda não recebi retorno.",2,6
T001112,C01793,2023-05-12,Telefone,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,2,7
T001113,C01797,2023-02-24,Email,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,6
T001114,C01797,2023-09-08,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Tiago Moraes!",5,6
T001115,C01801,2023-01-24,Email,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,3,7
T001116,C01801,2023-02-12,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",4,8
T001117,C01803,2023-12-20,Telefone,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Gabriela Cardoso!",5,10
T001118,C01803,2024-04-01,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Gabriela Cardoso!",5,10
T001119,C01803,2024-05-07,Chat,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001120,C01804,2023-03-21,Chat,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Rafael Costa!",5,10
T001121,C01809,2023-09-18,Telefone,Cobrança,Já pedi cancelamento e continuam cobrando. Falar com Diego Araújo no telefone 21 3344-5566.,1,3
T001122,C01809,2024-11-02,Chat,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01809@exemplo.com.br e ainda não recebi retorno.",1,3
T001123,C01810,2023-04-19,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",3,8
T001124,C01815,2024-06-03,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",3,7
T001125,C01819,2025-04-12,Email,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",3,7
T001126,C01820,2023-02-28,Telefone,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,1,3
T001127,C01820,2023-10-23,Email,Cobrança,Já pedi cancelamento e continuam cobrando. Falar com Paulo Ribeiro no telefone 21 3344-5566.,2,3
T001128,C01822,2023-03-16,Email,Técnico,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,2,0
T001129,C01825,2024-06-14,Email,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001130,C01825,2025-05-27,Telefone,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Karina Almeida!",5,10
T001131,C01826,2023-05-19,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,8
T001132,C01827,2024-02-03,Chat,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001133,C01827,2023-05-16,Telefone,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01827@exemplo.com.br.,4,8
T001134,C01827,2023-06-25,Chat,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01827@exemplo.com.br e ainda não recebi retorno.",3,6
T001135,C01830,2025-02-22,Telefone,Dúvida,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,8
T001136,C01830,2023-08-19,Chat,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Lucas Pereira!",5,10
T001137,C01834,2023-03-21,Email,Dúvida,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,7
T001138,C01834,2023-12-20,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,8
T001139,C01835,2024-02-17,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,9
T001140,C01835,2023-11-10,Chat,Técnico,"Serviço caindo toda hora, um absurdo. Meu email é c01835@exemplo.com.br e ainda não recebi retorno.",3,6
T001141,C01836,2024-09-02,Email,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001142,C01838,2023-03-24,Chat,Técnico,Já pedi cancelamento e continuam cobrando. Falar com Olívia Melo no telefone 21 3344-5566.,2,2
T001143,C01838,2023-04-28,Telefone,Cobrança,Já pedi cancelamento e continuam cobrando. Falar com Olívia Melo no telefone 21 3344-5566.,1,2
T001144,C01839,2023-03-20,Telefone,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01839@exemplo.com.br e ainda não recebi retorno.",3,6
T001145,C01839,2025-01-25,Chat,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,3,8
T001146,C01839,2024-07-24,Email,Técnico,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,2,6
T001147,C01846,2025-03-25,Email,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01846@exemplo.com.br e ainda não recebi retorno.",3,6
T001148,C01846,2024-03-22,Chat,Cancelamento,"Serviço caindo toda hora, um absurdo. Meu email é c01846@exemplo.com.br e ainda não recebi retorno.",3,6
T001149,C01847,2024-12-09,Telefone,Cancelamento,Já pedi cancelamento e continuam cobrando. Falar com Lucas Santos no telefone 21 3344-5566.,2,6
T001150,C01847,2023-05-24,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Lucas Santos!",4,10
T001151,C01848,2024-01-12,Chat,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01848@exemplo.com.br.,2,6
T001152,C01851,2025-06-04,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Nuno Santos!",4,9
T001153,C01852,2024-07-24,Telefone,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01852@exemplo.com.br e ainda não recebi retorno.",1,5
T001154,C01854,2023-11-05,Chat,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01854@exemplo.com.br.,2,5
T001155,C01855,2025-04-27,Chat,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",4,8
T001156,C01855,2025-07-23,Telefone,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01855@exemplo.com.br.,3,7
T001157,C01856,2023-08-17,Chat,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01856@exemplo.com.br.,4,8
T001158,C01856,2023-05-05,Email,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001159,C01858,2023-10-27,Chat,Cobrança,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001160,C01861,2024-05-14,Chat,Cancelamento,Já pedi cancelamento e continuam cobrando. Falar com Rafael Melo no telefone 21 3344-5566.,3,5
T001161,C01861,2025-06-02,Chat,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,6
T001162,C01863,2024-07-06,Chat,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,10
T001163,C01864,2024-11-14,Telefone,Técnico,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001164,C01866,2025-02-17,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Quezia Lima!",5,8
T001165,C01867,2023-06-15,Chat,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Tiago Cardoso!",5,10
T001166,C01869,2023-07-10,Telefone,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001167,C01874,2023-09-02,Telefone,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01874@exemplo.com.br.,4,8
T001168,C01877,2023-09-25,Chat,Técnico,"Serviço caindo toda hora, um absurdo. Meu email é c01877@exemplo.com.br e ainda não recebi retorno.",2,1
T001169,C01877,2024-11-24,Telefone,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,2,1
T001170,C01878,2023-11-21,Email,Cancelamento,Já pedi cancelamento e continuam cobrando. Falar com Isabela Melo no telefone 21 3344-5566.,3,6
T001171,C01878,2023-10-05,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,8
T001172,C01879,2023-09-04,Chat,Cobrança,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,1,4
T001173,C01880,2024-12-05,Email,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001174,C01880,2023-08-13,Email,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,3,6
T001175,C01882,2023-09-19,Chat,Cobrança,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,2,6
T001176,C01882,2024-09-26,Email,Cancelamento,"Serviço caindo toda hora, um absurdo. Meu email é c01882@exemplo.com.br e ainda não recebi retorno.",1,6
T001177,C01883,2023-07-06,Email,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,5
T001178,C01883,2023-05-17,Email,Cobrança,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,4
T001179,C01888,2023-02-19,Telefone,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001180,C01888,2023-03-09,Email,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,10
T001181,C01889,2023-04-16,Chat,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",5,7
T001182,C01889,2023-03-12,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,7
T001183,C01890,2023-04-01,Email,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",4,10
T001184,C01891,2023-11-06,Email,Cobrança,Já pedi cancelamento e continuam cobrando. Falar com Isabela Carvalho no telefone 21 3344-5566.,1,2
T001185,C01893,2023-11-07,Chat,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01893@exemplo.com.br e ainda não recebi retorno.",2,6
T001186,C01894,2023-03-20,Email,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01894@exemplo.com.br.,4,8
T001187,C01895,2023-05-27,Chat,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,8
T001188,C01895,2024-03-03,Chat,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,8
T001189,C01898,2024-01-12,Email,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,8
T001190,C01899,2024-06-21,Telefone,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,6
T001191,C01904,2024-11-09,Email,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,8
T001192,C01905,2023-02-10,Telefone,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Bruno Ribeiro!",5,7
T001193,C01906,2023-10-06,Email,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,2,6
T001194,C01907,2023-05-17,Telefone,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,7
T001195,C01909,2023-08-07,Chat,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,3,8
T001196,C01914,2025-02-27,Telefone,Técnico,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,1,5
T001197,C01915,2023-01-27,Chat,Técnico,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,2,5
T001198,C01915,2023-01-10,Email,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,3,6
T001199,C01915,2023-01-21,Chat,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,2,5
T001200,C01920,2023-12-07,Telefone,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",3,7
T001201,C01920,2024-12-12,Chat,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Elaine Rocha!",4,8
T001202,C01923,2024-05-16,Chat,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,1,5
T001203,C01924,2023-03-26,Telefone,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01924@exemplo.com.br.,2,6
T001204,C01925,2024-05-22,Email,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01925@exemplo.com.br.,4,8
T001205,C01926,2023-09-11,Email,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01926@exemplo.com.br.,4,8
T001206,C01929,2024-10-05,Telefone,Técnico,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001207,C01929,2023-05-12,Telefone,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Quezia Almeida!",5,8
T001208,C01930,2025-05-09,Chat,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,4
T001209,C01930,2023-11-17,Chat,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01930@exemplo.com.br.,4,4
T001210,C01930,2023-07-13,Telefone,Cancelamento,"Serviço caindo toda hora, um absurdo. Meu email é c01930@exemplo.com.br e ainda não recebi retorno.",3,3
T001211,C01931,2024-01-22,Chat,Técnico,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,2,0
T001212,C01932,2023-02-26,Telefone,Técnico,Já pedi cancelamento e continuam cobrando. Falar com Marina Melo no telefone 21 3344-5566.,1,5
T001213,C01934,2023-04-12,Chat,Dúvida,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",3,8
T001214,C01934,2024-03-23,Telefone,Técnico,Já pedi cancelamento e continuam cobrando. Falar com Elaine Souza no telefone 21 3344-5566.,2,6
T001215,C01936,2025-04-13,Email,Cobrança,Como faço para alterar meu plano? Podem me contatar no c01936@exemplo.com.br.,4,5
T001216,C01937,2024-11-14,Chat,Cobrança,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,3,6
T001217,C01937,2024-03-05,Chat,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Paulo Martins!",5,10
T001218,C01941,2025-03-06,Telefone,Cobrança,"Serviço caindo toda hora, um absurdo. Meu email é c01941@exemplo.com.br e ainda não recebi retorno.",2,6
T001219,C01941,2024-12-08,Telefone,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Marina Santos!",4,8
T001220,C01943,2024-04-17,Telefone,Cancelamento,Já pedi cancelamento e continuam cobrando. Falar com João Almeida no telefone 21 3344-5566.,3,5
T001221,C01945,2024-05-28,Email,Técnico,Já pedi cancelamento e continuam cobrando. Falar com Diego Martins no telefone 21 3344-5566.,3,6
T001222,C01946,2023-01-12,Email,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01946@exemplo.com.br.,4,8
T001223,C01946,2024-01-10,Chat,Dúvida,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,8
T001224,C01947,2025-03-14,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,10
T001225,C01948,2024-04-13,Telefone,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,5
T001226,C01949,2023-06-26,Email,Técnico,"Serviço caindo toda hora, um absurdo. Meu email é c01949@exemplo.com.br e ainda não recebi retorno.",3,3
T001227,C01955,2025-08-03,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",4,9
T001228,C01959,2023-09-08,Chat,Técnico,"Serviço caindo toda hora, um absurdo. Meu email é c01959@exemplo.com.br e ainda não recebi retorno.",2,2
T001229,C01963,2023-06-15,Chat,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01963@exemplo.com.br.,4,6
T001230,C01963,2023-07-24,Chat,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,6
T001231,C01963,2023-02-15,Telefone,Cobrança,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,6
T001232,C01965,2023-07-25,Chat,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001233,C01965,2023-11-01,Chat,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001234,C01966,2024-01-12,Telefone,Cobrança,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001235,C01968,2023-11-11,Chat,Técnico,Já pedi cancelamento e continuam cobrando. Falar com Isabela Lima no telefone 21 3344-5566.,3,6
T001236,C01969,2024-09-28,Chat,Cancelamento,Já pedi cancelamento e continuam cobrando. Falar com Tiago Ribeiro no telefone 21 3344-5566.,1,4
T001237,C01974,2023-02-21,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",4,7
T001238,C01975,2023-12-05,Chat,Dúvida,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001239,C01983,2024-11-22,Telefone,Dúvida,"Muito bom o suporte de vocês, parabéns pela equipe.",4,10
T001240,C01984,2023-12-18,Telefone,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Rafael Rocha!",5,10
T001241,C01984,2023-06-20,Email,Dúvida,Como faço para alterar meu plano? Podem me contatar no c01984@exemplo.com.br.,4,8
T001242,C01985,2024-08-12,Email,Cobrança,Gostaria de tirar uma dúvida sobre a minha fatura deste mês.,4,8
T001243,C01986,2024-06-03,Email,Cancelamento,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,3,6
T001244,C01991,2024-01-16,Email,Dúvida,"Atendimento excelente, resolveram meu problema rapidamente. Obrigado, Felipe Santos!",4,9
T001245,C01993,2024-03-27,Email,Cobrança,Péssimo atendimento. Se não resolverem vou cancelar e migrar para o concorrente.,3,6
T001246,C01993,2024-07-24,Email,Cancelamento,Estou muito insatisfeito. Liguei várias vezes para (11) 98765-4321 e ninguém resolve meu problema.,3,6
T001247,C01993,2023-02-20,Email,Cobrança,Já pedi cancelamento e continuam cobrando. Falar com Ana Pereira no telefone 21 3344-5566.,3,6
T001248,C01995,2023-04-15,Chat,Técnico,"Serviço caindo toda hora, um absurdo. Meu email é c01995@exemplo.com.br e ainda não recebi retorno.",3,6
T001249,C01996,2024-06-03,Email,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",3,6
T001250,C01998,2024-08-16,Telefone,Dúvida,"Estou satisfeito com o serviço, tudo funcionando bem.",5,9
T001251,C01999,2023-05-08,Email,Dúvida,"Preciso atualizar meus dados cadastrais, meu telefone é (31) 99888-7777.",4,8
T001252,C01999,2023-11-22,Chat,Cancelamento,Já pedi cancelamento e continuam cobrando. Falar com Elaine Teixeira no telefone 21 3344-5566.,3,6
